frame,label,mean_Cy3,mean_GFP,mean_ratio_Cy3/GFP,mean_ratio_GFP/Cy3,std_Cy3,std_GFP,std_ratio_Cy3/GFP,std_ratio_GFP/Cy3,Y,X,log_mean_ratio_GFP/Cy3
100,9778,262.539697543,938.778827977,0.299440970493,3.5976049397800005,22.5329591135,244.510317018,0.08192739899189999,0.9754846496170001,5656.5,4420.5,1.2802683295499135
100,9779,631.870892019,610.1373239440001,1.02904234834,1.1506288475,252.957547604,39.1793596419,0.392475531009,0.496597659604,5657.0,5013.5,0.14030861683448695
100,9780,278.795056643,1140.3099897,0.274532243264,4.112663979430001,23.7625616684,393.893655491,0.0938055593513,1.4503306736300001,5654.5,6644.0,1.414070988714196
100,9781,387.737609329,833.656948494,0.463518712738,2.1881497436900004,100.234734966,179.613232847,0.054873859008800006,0.26329233136,5656.5,7012.5,0.7830563208330934
100,9782,337.619101124,578.379775281,0.584994502021,1.7585229404099998,55.437421702600005,33.6567878182,0.0977904948472,0.29931701113000003,5658.5,7074.5,0.5644742182889472
100,9783,484.56423173800005,644.7367758190001,0.746723861117,1.4337989008,138.069850647,48.7250806445,0.188264626594,0.38631175931199996,5659.0,191.0,0.36032749580222184
100,9784,922.227272727,599.258181818,1.53699425789,0.787849769105,358.84236749699994,36.0393052648,0.589721609198,0.38998152530100005,5662.5,684.0,-0.23844785564387216
100,9785,666.117154812,621.468619247,1.06772257446,1.0047663061799998,178.065437641,42.0745261607,0.263404779903,0.288072245091,5660.0,1897.5,0.004754983307296884
100,9786,325.20923520900004,582.526695527,0.5599786742499999,1.8225887969,43.170166681800005,34.5813292828,0.0796131116304,0.263204722444,5657.5,3096.5,0.6002579062926451
100,9787,431.864672365,577.229344729,0.7497504446,1.38435696736,78.3787297433,34.3972120777,0.137852170099,0.28253093450399996,5659.5,3587.0,0.3252357483317635
100,9788,1107.39125683,586.406557377,1.8773037536000001,0.768816443004,609.430358345,37.2989218944,1.01134447836,0.49084018254199996,5656.5,4741.0,-0.2629030336723577
100,9789,268.689860835,754.6123260439999,0.362409046193,2.8230634610600003,21.771067048200003,105.06417052299999,0.054568755176300006,0.430446157737,5655.5,8055.0,1.0378226290257655
100,9790,2113.23823529,622.343137255,3.35576539968,0.43409218437200003,1043.72444297,41.6730258123,1.59026779676,0.332426433633,5656.0,1550.0,-0.8344983610496781
100,9791,265.66442953,595.017897092,0.447145530199,2.2474255627599997,17.5667257424,29.3308618349,0.0314651794725,0.157217256178,5660.5,4948.0,0.8097853667973607
100,9792,264.078651685,687.808988764,0.384785672681,2.61608935121,18.8609487287,37.092770549899996,0.031319613599099995,0.213132141582,5659.0,7652.5,0.9616805886729759
100,9793,340.684357542,587.9231843580001,0.580910807626,1.7642996179799997,51.8135444319,35.5978621059,0.0909744964514,0.27854414640999997,5659.0,7872.5,0.567753794624058
100,9794,266.078101072,584.303215926,0.456781542461,2.2095850837,21.8820804982,35.971359273400004,0.0438456407268,0.21389034629099998,5660.0,8216.5,0.7928047529712487
100,9795,1698.44918699,649.573170732,2.58901293469,0.44585254771000005,596.366453286,51.008495343999996,0.8271366350839999,0.204844019953,5662.0,1768.5,-0.8077669921414731
