frame,label,mean_Cy3,mean_GFP,mean_ratio_Cy3/GFP,mean_ratio_GFP/Cy3,std_Cy3,std_GFP,std_ratio_Cy3/GFP,std_ratio_GFP/Cy3,Y,X,log_mean_ratio_GFP/Cy3,DistanceLastNeighbor_k-00-05,neighbors_k-00-05,DistanceLastNeighbor_k-05-10,neighbors_k-05-10,DistanceLastNeighbor_k-10-15,neighbors_k-10-15,DistanceLastNeighbor_k-15-20,neighbors_k-15-20,DistanceLastNeighbor_k-20-25,neighbors_k-20-25,local_moran_log_mean_ratio_GFP/Cy3_k-00-05_p_val,local_moran_log_mean_ratio_GFP/Cy3_k-00-05_z_val,local_moran_log_mean_ratio_GFP/Cy3_k-00-05_stats,local_moran_log_mean_ratio_GFP/Cy3_k-00-05_low_quantile,local_moran_log_mean_ratio_GFP/Cy3_k-00-05_high_quantile
100,4442,273.56019656,1111.18018018,0.275162032899,4.08343263861,21.965702279200002,361.44195742,0.0949124240659,1.36025753441,653.5,981.0,1.4069379676865,88.03550420143,"[4512, 4516, 4375, 4472, 4287]",118.12705024675762,"[4287, 4353, 4350, 4558, 4500, 4490]",130.1393483924059,"[4490, 4609, 4564, 4218, 4622, 4342]",165.0530217839104,"[4342, 4226, 4444, 4562, 4182, 4686]",174.04022523543227,"[4686, 4645, 4328, 4626, 4553, 4217]",0.13,1.1639203580682425,0.6531272022889265,-1.1214754218520344,1.1152097130791108
100,4444,700.450980392,592.271493213,1.16996315356,0.974126802509,256.736638589,34.0017995092,0.392256259435,0.374377014842,653.5,1113.5,-0.026213796432340137,73.51530452905708,"[4490, 4429, 4472, 4328, 4562]",104.65180361560905,"[4562, 4350, 4567, 4516, 4599, 4366]",145.68544882725934,"[4366, 4248, 4609, 4300, 4442, 4515]",157.9651860379369,"[4515, 4226, 4557, 4457, 4680, 4169]",180.7574341486402,"[4169, 4232, 4287, 4686, 4512, 4375]",0.192,-0.9439942073525659,-0.22939857666711524,-0.46895984915959954,0.46675332736071073
100,4448,449.32396449699996,556.75591716,0.8083100991150001,1.31369597615,105.320095717,26.9197450227,0.190813293954,0.332087848382,657.0,273.5,0.2728445204986062,83.00150601043333,"[4437, 4345, 4547, 4561, 4449]",123.60117313359123,"[4449, 4474, 4324, 4551, 4340, 4625]",137.68896106805371,"[4625, 4519, 4492, 4381, 4663, 4205]",165.24905446022981,"[4205, 4598, 4456, 4659, 4270, 4161]",176.5509841377272,"[4161, 4335, 4221, 4195, 4556, 4643]",0.057,1.5167940352269285,0.11873191629824918,-0.14353605727528046,0.14929802820657412
100,4449,399.163153071,596.169569203,0.665734572738,1.55280740653,85.7786407811,36.582060356999996,0.118423063198,0.28928083293400003,657.5,190.5,0.44006452265134466,75.10825520540335,"[4492, 4381, 4551, 4456, 4324]",111.42374073777994,"[4324, 4448, 4561, 4345, 4524, 4380]",130.8453285371702,"[4380, 4270, 4297, 4508, 4547, 4659]",149.71472873435,"[4659, 4221, 4601, 4437, 4290, 4205]",179.4017837146554,"[4205, 4344, 4474, 4663, 4157, 4625]",0.308,-0.5183127011924503,-0.009626865979574148,-0.03263585454216714,0.03323130051922074
100,4452,725.6936813189999,572.074175824,1.26557313017,0.974220525034,309.197362846,33.5011889757,0.529085024476,0.468339755893,661.0,1337.0,-0.0261175892276519,90.09439494219383,"[4484, 4559, 4457, 4337, 4438]",123.60016181219179,"[4438, 4470, 4515, 4367, 4557, 4623]",143.00087412320246,"[4623, 4589, 4338, 4660, 4366, 4460]",176.52549390952004,"[4460, 4300, 4288, 4429, 4709, 4232]",183.2655177604341,"[4232, 4192, 4462, 4712, 4567, 4544]",0.076,-1.4886537513483356,-0.3336217864466028,-0.4514206428912265,0.46255409193209757
100,4456,267.185776488,563.314949202,0.475137718151,2.11605094373,17.0862331214,26.3207483544,0.0348357885768,0.156188797081,661.5,118.5,0.7495515891930105,55.886044769691836,"[4492, 4524, 4381, 4508, 4380]",100.17983829094557,"[4380, 4449, 4297, 4601, 4344, 4290]",141.09748403143126,"[4290, 4551, 4270, 4324, 4364, 4659]",159.8155186457185,"[4659, 4468, 4221, 4561, 4448, 4345]",188.61137293387162,"[4345, 4349, 4157, 4441, 4128, 4731]",0.081,-1.3688213100115718,-0.25906333030036405,-0.37906691930402125,0.3687263725533939
100,4457,1326.98617512,586.402457757,2.2446884677,0.612577079718,669.8870836780001,35.6627089712,1.09620321865,0.385726820589,660.5,1267.0,-0.49008050004345094,79.6821811950451,"[4515, 4484, 4557, 4452, 4366]",118.4609640345713,"[4366, 4337, 4559, 4300, 4429, 4567]",153.65952622600398,"[4567, 4660, 4232, 4328, 4599, 4444]",168.6631257862844,"[4444, 4438, 4470, 4367, 4712, 4562]",184.48915957313045,"[4562, 4490, 4623, 4680, 4721, 4589]",0.471,0.07051284816519014,0.04724025286215973,-0.95204376859134,0.965426748850252
100,4470,382.87037037,573.287581699,0.671222052011,1.5771544249399998,86.01422067959999,45.6990734501,0.157061539806,0.382645463546,675.5,1426.5,0.45562222642072286,85.97964875480709,"[4438, 4367, 4589, 4623, 4338]",99.16904759046542,"[4623, 4338, 4462, 4452, 4544, 4559]",133.70957332966105,"[4559, 4443, 4288, 4484, 4650, 4346]",152.43441212534654,"[4346, 4699, 4391, 4337, 4709, 4611]",167.7445975285046,"[4611, 4510, 4457, 4192, 4478, 4716]",0.299,-0.5672840362248448,-0.016037775388541432,-0.05048068819966934,0.04945628034895721
100,4472,536.401188707,550.7800891530001,0.974157950614,1.1110768376200002,143.69005399899999,26.458396319499997,0.25945270263,0.327724348507,674.0,1060.0,0.10532966904007446,77.05841939723393,"[4490, 4516, 4444, 4562, 4350]",117.11639509479448,"[4350, 4442, 4609, 4429, 4512, 4328]",136.63546391768136,"[4328, 4599, 4567, 4686, 4287, 4375]",161.7977132100451,"[4375, 4226, 4248, 4558, 4680, 4366]",184.42410363073483,"[4366, 4353, 4622, 4218, 4564, 4500]",0.279,-0.5625519370209386,-0.09413823664683933,-0.3303919725715815,0.3075098358904447
100,4474,764.279710145,569.765217391,1.33768718188,0.891830637635,299.99342750299996,28.7722180115,0.512447459108,0.400399450361,674.0,357.5,-0.11447903255155877,80.00624975587844,"[4437, 4519, 4547, 4598, 4340]",107.298648640139,"[4340, 4448, 4625, 4556, 4409, 4335]",145.43469324751916,"[4335, 4643, 4345, 4561, 4663, 4283]",166.1061407654756,"[4283, 4195, 4496, 4372, 4551, 4576]",185.53975315279476,"[4576, 4449, 4324, 4702, 4161, 4736]",0.093,1.329445758026154,0.41742816258731325,-0.5603618931774296,0.5858141952696435
100,4477,274.337585868,959.578017664,0.309471626824,3.50747316085,19.6672982554,269.337005478,0.0893497500055,0.988911766017,676.0,785.0,1.2548958810336277,80.59311384975766,"[4416, 4552, 4553, 4406, 4357]",113.13929467696005,"[4357, 4617, 4500, 4626, 4564, 4342]",150.98675438593943,"[4342, 4277, 4645, 4558, 4353, 4298]",168.1643541301188,"[4298, 4622, 4512, 4375, 4191, 4217]",212.02004622204947,"[4217, 4656, 4442, 4583, 4723, 4594]",0.239,0.7463587584519676,0.36172536119362597,-0.8723944213442988,0.9557501761806201
100,4484,436.84675615199995,560.5950783,0.780298787022,1.3569025499,99.6835597618,28.651641756300002,0.178962637997,0.336596747592,679.0,1303.0,0.3052045653779683,70.23175919767353,"[4452, 4457, 4515, 4559, 4557]",127.09445306542689,"[4557, 4337, 4660, 4366, 4470, 4438]",141.91282535415888,"[4438, 4623, 4367, 4300, 4429, 4567]",170.5615724599184,"[4567, 4589, 4712, 4338, 4599, 4232]",187.11827810238097,"[4232, 4709, 4741, 4460, 4721, 4328]",0.493,0.05661306784967917,0.0030035906850692036,-0.12072142991624163,0.1070916563257772
100,4490,529.9130434780001,548.5845410630001,0.966812801366,1.0885308375799998,111.666481393,20.647989518699998,0.204744559699,0.261180315574,680.5,1096.0,0.08482893163567906,78.64477096412705,"[4444, 4472, 4562, 4429, 4516]",102.21790449818468,"[4516, 4567, 4599, 4350, 4609, 4328]",144.4247208756174,"[4328, 4442, 4366, 4686, 4680, 4248]",164.41183047457383,"[4248, 4512, 4515, 4557, 4300, 4287]",190.41861778723214,"[4287, 4226, 4375, 4457, 4169, 4558]",0.128,-1.1468712848851164,-0.21018267458893647,-0.37370052638283635,0.33710354575234597
100,4492,267.863842663,555.968229955,0.482406323748,2.08017475759,13.3390413435,21.711641112600002,0.0285188086433,0.12282433091,682.0,143.5,0.7324519082560215,65.43126164151201,"[4456, 4524, 4449, 4381, 4508]",112.43776056112112,"[4508, 4551, 4380, 4601, 4561, 4659]",132.32157798333574,"[4659, 4297, 4324, 4270, 4290, 4344]",163.34778847599992,"[4344, 4448, 4345, 4221, 4364, 4731]",191.65072397463047,"[4731, 4547, 4468, 4743, 4663, 4763]",0.106,-1.2333618506486557,-0.22527123873839386,-0.3614133032486344,0.39522992308043325
100,4496,1502.40828402,584.5601577909999,2.56331988025,0.442016485532,449.037340876,30.1410528587,0.745749629676,0.197653405938,683.0,517.5,-0.8164081000162661,85.14986788010889,"[4498, 4576, 4372, 4409, 4361]",113.60017605620159,"[4361, 4556, 4647, 4594, 4583, 4664]",149.58693124735194,"[4664, 4519, 4335, 4283, 4643, 4710]",162.80433040923697,"[4710, 4247, 4702, 4598, 4474, 4711]",184.35834670553973,"[4711, 4656, 4715, 4188, 4340, 4736]",0.324,-0.4744393684501418,-0.3411725680533941,-1.3408881536993924,1.2867657565333934
100,4498,753.79350348,563.8457076569999,1.3303988539700002,0.982333494734,371.857573282,29.676024819600002,0.642074629762,0.511510716595,682.0,568.0,-0.01782442060920617,81.0077156819028,"[4496, 4583, 4594, 4576, 4361]",130.50862040493723,"[4361, 4372, 4647, 4664, 4409, 4656]",147.54829717756826,"[4656, 4556, 4247, 4710, 4298, 4711]",176.16043823742038,"[4711, 4715, 4283, 4406, 4335, 4749]",194.6182160025109,"[4749, 4519, 4702, 4723, 4643, 4188]",0.194,0.908606620766546,0.22314181117268997,-0.4976800436759918,0.45924703258366073
100,4500,742.7437252310001,677.2668428009999,1.05732388382,1.10671342123,348.760837689,87.15880901610001,0.393499348511,0.451496181822,686.5,876.0,0.1013947414672593,81.90543327521075,"[4564, 4558, 4553, 4512, 4626]",92.21984602025749,"[4626, 4416, 4622, 4477, 4342, 4645]",107.501162784409,"[4645, 4375, 4353, 4552, 4357, 4617]",161.77839781627213,"[4617, 4442, 4516, 4287, 4217, 4406]",190.92210453480757,"[4406, 4609, 4218, 4472, 4182, 4277]",0.289,-0.6099159323530012,-0.10720388707785908,-0.3273694598716733,0.3117930352380776
100,4508,949.238095238,553.4761904759999,1.71165003709,0.740195167466,398.38397765300004,26.8764705868,0.710057044277,0.406058676796,693.0,79.0,-0.3008413877382348,78.46177413237608,"[4524, 4456, 4601, 4492, 4380]",117.01495630901205,"[4380, 4381, 4468, 4344, 4364, 4449]",151.16629915427578,"[4449, 4290, 4551, 4297, 4659, 4441]",170.00661751826016,"[4441, 4349, 4270, 4743, 4505, 4763]",186.9257874130801,"[4763, 4561, 4324, 4731, 4323, 4382]",0.295,0.5656931822449832,0.21498030274383528,-0.7700058419183123,0.7753006151189439
100,4512,1513.97385621,575.410130719,2.62434707872,0.4334452813620001,432.31295698900004,28.1493466063,0.72740299779,0.208128921766,691.5,945.0,-0.8359897159604491,74.16872656315464,"[4558, 4442, 4500, 4564, 4516]",118.16302298096474,"[4516, 4375, 4622, 4353, 4472, 4645]",130.37733698768358,"[4645, 4609, 4626, 4342, 4553, 4287]",158.80963446844152,"[4287, 4350, 4416, 4490, 4686, 4357]",170.73151437271324,"[4357, 4477, 4617, 4218, 4552, 4562]",0.003,-2.9181925441201213,-2.006092763774696,-1.3932563619324432,1.2510650545054038
100,4515,326.988047809,550.85059761,0.594620576851,1.69477081506,25.5953777687,24.469421311599998,0.0518383286948,0.150356487684,695.5,1253.0,0.5275475193364169,90.80886520599186,"[4557, 4457, 4484, 4567, 4452]",117.23907198540935,"[4452, 4559, 4660, 4366, 4429, 4599]",144.475776516342,"[4599, 4337, 4300, 4712, 4680, 4562]",166.74306582284015,"[4562, 4444, 4721, 4328, 4490, 4767]",180.25676131563,"[4767, 4232, 4623, 4470, 4438, 4741]",0.192,-0.8603581535992485,-0.05952713549089441,-0.1294794049285739,0.13881062150151968
100,4516,271.20661157,2132.04132231,0.148762822459,7.87376975975,16.4472823525,762.2283043560001,0.0649057660396,2.8228355313700004,696.5,1019.0,2.0635369515238007,78.64477096412705,"[4472, 4442, 4609, 4512, 4490]",111.93078218256136,"[4490, 4562, 4444, 4350, 4558, 4686]",142.07744367069668,"[4686, 4375, 4622, 4287, 4564, 4599]",162.14962226289643,"[4599, 4500, 4353, 4567, 4429, 4328]",182.4458823870794,"[4328, 4226, 4680, 4645, 4218, 4626]",0.152,-1.0523646750290265,-0.9979454965809846,-1.8011746140344063,1.8527185587805544
100,4519,824.1257668710001,565.561349693,1.45940530181,0.698909743741,101.492117068,24.75327784,0.186495941908,0.110170214219,697.5,392.5,-0.35823366705810467,80.19039842774195,"[4474, 4556, 4598, 4437, 4643]",111.49551560488881,"[4643, 4409, 4625, 4547, 4340, 4335]",142.70599146496969,"[4335, 4576, 4448, 4496, 4663, 4702]",152.06988525017042,"[4702, 4372, 4283, 4647, 4561, 4736]",183.2464187917461,"[4736, 4345, 4766, 4498, 4361, 4664]",0.025,1.9317147959862897,0.7926230285680456,-0.8536719004412666,0.7772604509354867
100,4524,942.224215247,552.783258595,1.7004682591299998,0.68931213653,334.079317058,23.873720236500002,0.5906035835100001,0.3113515349,699.0,102.0,-0.37206108220940937,85.24230170519799,"[4508, 4456, 4492, 4601, 4380]",120.537338613394,"[4380, 4381, 4449, 4551, 4659, 4344]",146.50085323983612,"[4344, 4297, 4468, 4290, 4364, 4561]",165.40329500950094,"[4561, 4270, 4743, 4324, 4731, 4763]",187.64994004795204,"[4763, 4441, 4349, 4448, 4221, 4505]",0.308,0.4901954973434346,0.21855275936501345,-0.7965981003216118,0.8020254899016532
100,4547,567.202830189,553.79245283,1.02558176184,1.00206846547,84.1000437008,23.6812428685,0.155430184378,0.183192437444,721.5,303.5,0.0020663291407413964,71.91835648845154,"[4625, 4561, 4663, 4448, 4474]",113.93199726152442,"[4474, 4437, 4598, 4519, 4551, 4643]",139.38615426217913,"[4643, 4449, 4345, 4556, 4340, 4659]",170.30120375381966,"[4659, 4745, 4766, 4324, 4492, 4409]",186.3866948041088,"[4409, 4736, 4335, 4813, 4731, 4702]",0.044,1.6710561363039307,0.37648469618203717,-0.46281049411317887,0.419067984234571
100,4551,533.387850467,542.623831776,0.983205935013,1.03600322154,69.952146808,16.8344354551,0.127544949503,0.148131468458,722.0,198.5,0.035370253427051045,99.20307454912877,"[4561, 4449, 4492, 4659, 4524]",115.16292806281021,"[4524, 4448, 4456, 4547, 4601, 4381]",141.7965091248723,"[4381, 4663, 4508, 4731, 4324, 4345]",163.80247250881166,"[4345, 4625, 4745, 4437, 4380, 4743]",180.34688796871438,"[4743, 4474, 4297, 4270, 4818, 4598]",0.404,0.2913365244083997,0.06679900079299936,-0.41398363448229525,0.3879839024811295
100,4552,268.602030457,1278.6213197999996,0.242118454899,4.77385612833,15.987177474200001,472.31750242699997,0.091822524437,1.78543821255,720.0,782.0,1.563154390958545,84.48076704197234,"[4553, 4477, 4617, 4626, 4416]",123.35821821021898,"[4416, 4500, 4645, 4564, 4406, 4357]",165.47280743372914,"[4357, 4558, 4622, 4342, 4656, 4512]",185.9731163367437,"[4512, 4723, 4277, 4353, 4298, 4583]",209.38541018896234,"[4583, 4375, 4715, 4594, 4861, 4217]",0.441,-0.17651649907831546,-0.11615275617793666,-1.1777109461993613,1.2974158204871307
100,4553,275.378787879,872.106060606,0.334212790607,3.1634873289,17.4597737451,217.468228659,0.0783022405918,0.7483195519020001,722.5,822.0,1.1516750041913748,61.6644143732834,"[4552, 4617, 4626, 4477, 4564]",104.98690394520641,"[4564, 4500, 4645, 4416, 4558, 4622]",153.91718552520382,"[4622, 4357, 4512, 4406, 4342, 4353]",194.80503073586164,"[4353, 4375, 4442, 4277, 4656, 4723]",221.67825784230618,"[4723, 4516, 4217, 4861, 4298, 4287]",0.211,0.8385095107513271,0.354343532655876,-0.8182522833878904,0.7999195354656276
100,4556,1447.52959502,576.560747664,2.50211236643,0.465870040892,491.314078027,25.702107591500006,0.8245193668330001,0.219111877945,724.5,436.5,-0.7638485659573737,91.01236179772503,"[4519, 4643, 4598, 4576, 4496]",109.56276739841871,"[4496, 4409, 4474, 4647, 4702, 4625]",133.68339463074688,"[4625, 4736, 4437, 4664, 4547, 4372]",154.56471136711642,"[4372, 4335, 4498, 4340, 4594, 4663]",168.96819227298374,"[4663, 4283, 4710, 4583, 4361, 4766]",0.095,1.3295574354535247,0.8886215722420803,-1.3163543016267734,1.32793941244161
100,4557,323.48634812299997,549.341296928,0.589751623409,1.7121907536,29.213185776,22.3349364609,0.0573631030677,0.17173410401099998,724.5,1249.5,0.5377736930079637,79.60056532462568,"[4515, 4457, 4484, 4660, 4567]",116.34539097016264,"[4567, 4559, 4599, 4712, 4452, 4429]",137.60995603516486,"[4429, 4721, 4680, 4366, 4562, 4767]",159.6817146701525,"[4767, 4337, 4444, 4300, 4741, 4490]",179.44637081869334,"[4490, 4782, 4623, 4328, 4773, 4709]",0.493,-0.03892090736951928,-0.0016995107516344773,-0.1486487061375173,0.14514379089151705
100,4558,276.184177998,1598.37082818,0.18808257975900006,5.7908576157,15.481300075,430.903054311,0.0605215146522,1.54733240496,723.5,910.5,1.7562804007716373,71.31795005466716,"[4564, 4622, 4512, 4500, 4645]",112.17508636056404,"[4645, 4626, 4553, 4442, 4516, 4375]",134.38935969785706,"[4375, 4617, 4353, 4552, 4477, 4416]",158.55046515226627,"[4416, 4342, 4609, 4357, 4472, 4686]",202.8823550730817,"[4686, 4287, 4490, 4350, 4562, 4217]",0.237,-0.7929183320805999,-0.6436001830446495,-1.4281381234406898,1.5292427367805437
100,4559,255.176470588,1035.91695502,0.273805815773,4.07728129987,15.8499305956,333.999029657,0.0897088194262,1.34873683178,724.0,1340.0,1.4054304182364428,90.50138120492969,"[4484, 4452, 4623, 4660, 4557]",115.43396380615197,"[4557, 4515, 4589, 4457, 4470, 4438]",134.937022347464,"[4438, 4709, 4741, 4712, 4699, 4337]",169.92056967889437,"[4337, 4367, 4460, 4721, 4767, 4338]",185.62596801094398,"[4338, 4567, 4650, 4544, 4366, 4462]",0.447,-0.16535280958158668,-0.10512870137953897,-1.0279784184418885,1.1481529175097176
100,4561,1335.49892934,610.933618844,2.16709506663,0.497935983159,361.172818195,32.9014797668,0.515414310404,0.161741046774,728.5,245.5,-0.6972837580939641,87.75249284208398,"[4551, 4547, 4448, 4663, 4659]",124.55621220958832,"[4659, 4449, 4625, 4492, 4437, 4474]",143.58969322343438,"[4474, 4745, 4598, 4345, 4731, 4456]",157.49682536483076,"[4456, 4324, 4524, 4381, 4519, 4601]",184.39088914585773,"[4601, 4766, 4643, 4508, 4340, 4818]",0.381,0.3345223038863238,0.2153707060242604,-1.293650591080295,1.2408877553543922
100,4562,269.772346369,911.319832402,0.30393183970300003,3.37912192841,11.437215818,146.24942228,0.0515019897932,0.531842321695,727.0,1112.0,1.2176158912510076,74.24957912338628,"[4599, 4490, 4567, 4444, 4472]",101.8540622655768,"[4472, 4609, 4680, 4516, 4429, 4686]",144.475776516342,"[4686, 4557, 4350, 4328, 4773, 4515]",160.3262299188751,"[4515, 4786, 4442, 4366, 4721, 4782]",185.7208927396161,"[4782, 4457, 4512, 4660, 4300, 4712]",0.295,-0.5465645399988669,-0.24375508058104903,-0.882600277049082,0.9561638039851887
100,4564,280.927966102,1525.00635593,0.18596878918,5.44400474322,16.4857122813,148.73402906,0.0211296872694,0.5933361386029999,727.0,883.5,1.694514956063638,54.42425929675111,"[4558, 4500, 4626, 4622, 4645]",110.9200162279108,"[4645, 4553, 4512, 4617, 4552, 4477]",132.86553352920387,"[4477, 4416, 4442, 4375, 4353, 4342]",184.28578349943328,"[4342, 4516, 4357, 4609, 4686, 4472]",216.78791479231487,"[4472, 4406, 4287, 4217, 4861, 4218]",0.236,-0.7489580243082857,-0.5089497750502859,-1.3098986571404532,1.398513163660113
100,4567,579.626182965,631.731861199,0.903791599675,1.18344103812,175.090136342,51.8037795109,0.217623184066,0.327408664203,728.5,1170.0,0.16842632880689357,84.61973765026691,"[4599, 4562, 4680, 4557, 4429]",119.50732195141852,"[4429, 4490, 4515, 4444, 4457, 4721]",139.30003589374985,"[4721, 4472, 4366, 4609, 4660, 4712]",145.27387927635166,"[4712, 4773, 4484, 4782, 4328, 4686]",170.0595483940846,"[4686, 4767, 4516, 4786, 4300, 4559]",0.086,-1.3714665035590037,-0.18617705367354154,-0.26180519643467287,0.251332817001016
100,4576,295.191831683,1160.11386139,0.282425226307,3.90306828827,21.0643540724,353.359032497,0.0967244481671,1.09537711058,735.0,512.0,1.3617629843995052,76.22663576467218,"[4647, 4496, 4664, 4594, 4556]",116.81181447096864,"[4556, 4498, 4583, 4710, 4702, 4643]",136.33873257442292,"[4643, 4409, 4711, 4372, 4519, 4361]",148.3323970007901,"[4361, 4598, 4736, 4715, 4656, 4749]",184.21319171004012,"[4749, 4474, 4335, 4283, 4625, 4837]",0.003,-2.949467594170977,-1.5908185811183502,-1.0432456678870818,1.003192100373187
100,4583,943.865758755,560.63618677,1.67958853843,0.697172508924,342.845053933,24.5672651981,0.59692327565,0.305881358098,739.0,597.0,-0.36072239680214946,85.09406559801923,"[4594, 4498, 4656, 4664, 4576]",97.24325169388364,"[4576, 4647, 4711, 4715, 4710, 4496]",161.1536533870703,"[4496, 4749, 4723, 4361, 4372, 4556]",182.04395073717774,"[4556, 4702, 4406, 4829, 4298, 4409]",198.27506146764904,"[4409, 4837, 4552, 4643, 4736, 4477]",0.262,0.5881258617578856,0.2427904145726961,-0.8017369097447266,0.8676374229311381
100,4589,1168.46046512,571.021705426,2.04413356645,0.518362991965,258.732606401,25.2997440354,0.436568211858,0.14411380496200002,745.0,1431.0,-0.6570795254487892,93.39164844888434,"[4623, 4470, 4699, 4709, 4559]",104.80577274177219,"[4544, 4709, 4559, 4460, 4438, 4716]",136.83658136624138,"[4716, 4462, 4611, 4452, 4741, 4732]",151.58001187491706,"[4732, 4367, 4443, 4484, 4803, 4660]",174.44268399677873,"[4660, 4338, 4657, 4510, 4725, 4478]",0.164,1.037610880952577,0.6485484747048846,-1.242412732726872,1.2018322446452125
100,4594,994.896907216,563.510309278,1.76202988045,0.664246598807,352.217386439,25.1505241057,0.613309995158,0.296882982007,750.5,586.5,-0.40910181470609475,72.44998274671983,"[4583, 4664, 4656, 4498, 4647]",96.525903259177,"[4647, 4576, 4711, 4710, 4715, 4496]",152.23665787188048,"[4496, 4749, 4723, 4702, 4361, 4556]",180.86597247685924,"[4556, 4372, 4829, 4837, 4406, 4409]",197.86485286679897,"[4409, 4736, 4643, 4883, 4298, 4552]",0.011,2.0806891975607087,0.9526633775727064,-0.9471845777841462,0.8311336807358505
100,4598,711.644578313,553.798192771,1.2870162635299998,0.799119608479,107.50741162799999,24.2543921569,0.199639841939,0.147898956335,751.0,376.5,-0.22424464669854702,78.73531609131953,"[4643, 4625, 4519, 4556, 4547]",110.20548988140293,"[4547, 4474, 4663, 4736, 4437, 4702]",139.44532978913278,"[4702, 4766, 4561, 4576, 4409, 4448]",158.52208048092228,"[4448, 4647, 4813, 4496, 4340, 4745]",190.82518177641018,"[4745, 4335, 4830, 4664, 4551, 4345]",0.019,2.0077562090845253,0.7057936694021735,-0.6984919306120142,0.6539935424814811
100,4599,353.445471349,770.622920518,0.460574816358,2.18297105234,37.7836931791,92.18974120840001,0.0342061818362,0.159218082358,751.5,1150.0,0.7806868169851537,103.098254107429,"[4567, 4562, 4680, 4490, 4557]",115.53895446991028,"[4557, 4444, 4609, 4429, 4721, 4773]",132.14102315329635,"[4773, 4686, 4515, 4472, 4782, 4786]",148.2228052628879,"[4786, 4660, 4712, 4516, 4767, 4457]",180.3309457636154,"[4457, 4366, 4328, 4484, 4871, 4350]",0.255,0.6755524673074053,0.14169955910843085,-0.40790994900912114,0.38617599493583654
100,4601,973.0771929819999,549.270175439,1.75984350597,0.770756678793,471.36843451699997,25.6525841858,0.8322215101520001,0.460818314594,753.5,90.0,-0.2603825469365218,97.32034730723068,"[4524, 4508, 4492, 4456, 4659]",138.5225613392995,"[4659, 4743, 4763, 4551, 4731, 4380]",163.61311072160447,"[4380, 4449, 4468, 4381, 4561, 4818]",183.2655177604341,"[4818, 4344, 4364, 4875, 4290, 4297]",207.3270363459624,"[4297, 4505, 4441, 4745, 4349, 4448]",0.463,-0.08312107468666126,-0.03321945113052206,-0.7354866208057442,0.7304455945929171
100,4609,1321.26436782,733.528735632,1.80009334646,0.559833143982,146.270399352,48.4958834009,0.151618260839,0.051740219176900006,757.0,1044.0,-0.5801164968260005,92.5,"[4686, 4516, 4562, 4472, 4490]",124.66956324620699,"[4490, 4599, 4512, 4680, 4442, 4444]",150.6950563223625,"[4444, 4622, 4567, 4786, 4558, 4773]",179.8402068504149,"[4773, 4350, 4564, 4429, 4375, 4782]",194.6259232476496,"[4782, 4645, 4500, 4721, 4328, 4626]",0.377,-0.3166915872526,-0.1908314335160602,-1.153164230424884,1.095753025862004
100,4617,1010.6495098,567.846813725,1.7771975396200002,0.704852576054,420.77603341199995,25.6349239921,0.732404119498,0.375610465936,761.0,798.5,-0.34976661001696885,86.06538212312776,"[4552, 4553, 4626, 4645, 4477]",122.23031538861379,"[4477, 4564, 4500, 4558, 4622, 4416]",162.14962226289643,"[4416, 4406, 4656, 4723, 4357, 4512]",201.6048114505207,"[4512, 4861, 4342, 4715, 4353, 4375]",216.4676650218226,"[4375, 4583, 4277, 4442, 4594, 4711]",0.205,-0.8655342036205999,-0.39456291837447843,-0.8545076642133315,0.8368948282362731
100,4622,1462.21011673,599.177042802,2.4582217481,0.487885477915,518.030277399,36.9548280652,0.897471661039,0.241769184351,765.0,918.0,-0.7176745770734946,78.30229881682912,"[4558, 4564, 4645, 4626, 4512]",126.25371281669304,"[4512, 4500, 4553, 4617, 4516, 4609]",160.0312469488381,"[4609, 4442, 4686, 4552, 4375, 4477]",183.51702918258027,"[4477, 4353, 4416, 4472, 4342, 4861]",215.23243250030885,"[4861, 4357, 4490, 4562, 4287, 4786]",0.413,-0.15636580949555554,-0.09185412397471955,-1.2869039879792967,1.1334276695572154
100,4623,1149.45350734,571.704730832,2.00945321039,0.553815204801,311.760966715,24.960705049,0.53891523618,0.224100227432,760.0,1411.0,-0.5909242132213015,85.90983645660141,"[4589, 4699, 4709, 4559, 4470]",113.99122773266373,"[4470, 4650, 4716, 4544, 4741, 4438]",141.59802258506295,"[4438, 4460, 4452, 4660, 4484, 4462]",157.46507549294859,"[4462, 4803, 4732, 4611, 4367, 4712]",171.26149596450452,"[4712, 4858, 4557, 4443, 4515, 4657]",0.146,1.0671379563972683,0.6297052641677181,-1.123038732351491,1.1642465720487352
100,4625,646.139500734,553.392070485,1.1669040993700002,0.979900354416,223.283032057,24.640031573,0.398443070896,0.375590122117,764.5,334.5,-0.020304391654543372,88.61715409558128,"[4598, 4663, 4547, 4643, 4519]",114.0098679939592,"[4519, 4474, 4561, 4766, 4556, 4437]",138.2244551445221,"[4437, 4745, 4448, 4736, 4813, 4702]",174.36312683592254,"[4702, 4551, 4830, 4659, 4340, 4409]",184.32851108821987,"[4409, 4449, 4576, 4345, 4731, 4647]",0.041,1.7831952783874325,0.4362154635639718,-0.484522100533299,0.4770943734440545
