ObjectNumber,Area,Compactness,Eccentricity,EulerNumber,Intensity_MEAN,Intensity_MEDIAN,Location_X,Location_Y,FirstClosestDistance,NumberOfNeighbors,PercentTouching,SecondClosestDistance,C19H24N2O2,C45H86O13P,C48H81NO10P,C10H14N5O7P
1807,2837,3.7470919151123567,0.9817734281231612,1.0,0.015631520716394016,0.01493858266621828,261.4131124427213,1076.746563271061,65.41077647241511,2.0,13.34894613583138,102.33599327789707,3820.9822252724175,1232.8839518941713,3857.327430965582,173.38744664908558
1811,2175,2.7289579363173724,0.9733189524096808,1.0,0.013460555108499596,0.012527656741440296,1414.350344827586,1059.6133333333332,66.33380311654132,1.0,21.238938053097343,68.48610667204275,1964.3258738199868,1239.430012512207,4070.5521453857427,123.69733136494958
1813,4472,4.684924972594719,0.9776838876973208,1.0,0.011231257823151777,0.010467689484357834,359.3490608228976,1116.739937388193,81.04428713791789,3.0,12.457337883959045,105.30892292238435,3323.110639558823,1799.3354375336485,5905.177917051678,235.2567462879051
1817,3305,2.6222994669935296,0.9687642829501172,1.0,0.014051056884048835,0.01303120516240597,1269.183055975794,1087.6217851739789,34.42920110215157,4.0,43.08943089430894,73.33321578298566,1433.1026913400424,395.88243759931146,1271.441313559322,87.00444356627384
1824,3037,1.3186402343218115,0.8572414948876987,1.0,0.01833842025507348,0.017143511213362217,1694.2558445834711,1092.3058939743169,55.80391503135312,2.0,28.33333333333333,65.3064974127839,1714.364501953125,1592.23388671875,4875.6728515625,301.7469787597656
1825,1871,1.6617407648941231,0.9202363704464857,1.0,0.014107133044335116,0.012771801091730595,1757.3083912346337,1075.2966328166754,60.83978757397564,3.0,32.63157894736841,61.86770655550175,1603.441445090554,2584.9124922318892,6324.9158491654825,131.86303520202637
1833,2165,3.1051696984851405,0.9793466419930741,1.0,0.01786165433241093,0.015365835279226303,1300.6092378752887,1073.5588914549649,34.42920110215157,4.0,54.901960784313715,63.89991148793681,3099.465604972071,2777.380136053577,8046.084020843873,460.12853851636834
1843,3107,2.1888504671685096,0.9464437235137526,1.0,0.010748161450520008,0.01033035758882761,1087.5732217573222,1111.9684583199232,74.2449906259784,3.0,31.690140845070424,92.60786429949442,3876.116685133714,901.9266510009766,3332.191960261419,474.95190840501056
1850,3022,6.6630644366168665,0.9647230394428884,1.0,0.013008997924003349,0.012130922637879848,1627.1207809397747,1152.8600264725346,90.4097325129035,1.0,8.362989323843419,91.75546871332556,4608.591848191182,1870.9002055757364,6205.02965919835,491.2814305785356
1859,2268,1.2679569211135635,0.7689625353845856,1.0,0.01831355120829016,0.01733424887061119,1373.4109347442682,1155.6706349206352,41.216030615300994,4.0,93.22033898305084,43.923060010417146,3491.0377073823743,3888.6039394421528,8499.0153150237,140.88241928614926
1860,2435,5.484446388889194,0.9909070422418692,1.0,0.015592038411134566,0.013611047528684141,1901.4854209445589,1146.3650924024641,69.90995985485692,0.0,0.0,74.06467120299939,3101.359318995864,2184.016496527764,6312.649823224674,250.50922289671112
1865,3188,4.241079370280314,0.9729370756905604,1.0,0.01238378289814716,0.011856259778141977,1107.5260351317443,1183.482120451693,37.45395876374982,2.0,37.28813559322033,74.2449906259784,5189.667258208652,1453.6496135783646,3637.823563485775,402.0606153955999
1869,2524,1.6629200449109538,0.931583387499419,1.0,0.013806029411642362,0.012207217514514923,578.3118066561015,1155.024960380349,80.61405649347991,1.0,14.610389610389607,96.20958571923856,3567.7039941062385,571.6314723055127,1531.0716312032348,198.05663616556515
1874,2230,1.5344955343654485,0.8793199423868115,1.0,0.017134376339438984,0.015167468227446081,483.1022421524665,1168.8605381165921,38.754101537241894,2.0,32.88590604026845,58.491819231592046,5383.715724859023,2494.9499731995998,7883.2119214050745,304.24745396205367
1881,2885,1.9852134139345048,0.940429343521473,1.0,0.01509073906944519,0.013580529950559141,1742.4464471403808,1183.121663778163,55.788065289180096,0.0,0.0,76.63628339366257,2595.902865460399,1545.6511377125664,5254.3655031022245,217.2901425311085
1883,5048,1.822319438682136,0.9130556211448992,1.0,0.02035208935519125,0.016647592186927795,87.04437400950837,1173.3456814580031,52.19590717141471,2.0,15.674603174603176,89.73198125339826,1903.8220585056995,1186.5044280505572,2749.4963288854383,130.9016107340328
1887,3051,1.8133920411373583,0.9362384450550258,1.0,0.017595317793026522,0.015030136331915855,1297.968534906588,1192.1835463782372,60.816737740969685,3.0,34.73389355742297,62.57831132543498,6876.67383612961,5754.031888367699,12102.14819736168,389.84438111352137
1895,3270,1.7835850158930502,0.8981846084904349,1.0,0.016622053968808427,0.01266498863697052,1445.4021406727834,1195.5837920489294,40.337354364497536,2.0,24.88372093023256,80.37023801145865,3070.0434497589763,1922.575611909907,5601.138091131981,304.30112716999463
1902,2661,1.4537156880458548,0.8800291546952618,1.0,0.014738019023472788,0.01345845777541399,1945.4502066892146,1200.720405862457,43.717447628744104,2.0,33.00970873786408,63.52314465781122,2960.9843265928075,1860.44914087756,6338.71837537042,170.83602234412885
1905,2574,2.5770656541876305,0.8572170750958429,1.0,0.010707867566442585,0.010177767835557459,1008.8811188811192,1197.8321678321681,58.52309780475442,0.0,0.0,99.68321504603857,8189.737139762716,2010.4742374825985,5826.51273686835,496.2388018344312
1906,4480,2.5571655428410254,0.9762290906503804,1.0,0.01350903700305415,0.012191958725452423,1996.9607142857149,1237.8937500000002,38.771445192245714,5.0,72.84210526315789,63.52314465781122,2298.11767578125,3724.64306640625,7517.6982421875,291.7964782714844
